,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
1496,3.7765017,3.1156597,1.7311506,1.1793656,1.1104126,3.244022,3.4482746,2.4946713,2.0051796,2.0139492
1497,3.778254,3.116996,1.7316706,1.1797774,1.1107635,3.2436762,3.4479039,2.4943047,2.0048323,2.0136888
1498,3.780007,3.1183326,1.7321908,1.1801895,1.1111149,3.243331,3.4475338,2.493938,2.0044847,2.0134284
1499,3.7817578,3.1196694,1.7327113,1.1806011,1.1114657,3.2429862,3.4471633,2.4935713,2.0041368,2.0131676
1500,3.7835097,3.1210053,1.7332315,1.1810131,1.1118166,3.242641,3.4467928,2.4932048,2.0037894,2.012907
1501,3.7852607,3.1223416,1.7337515,1.1814251,1.1121677,3.2422967,3.4464223,2.4928381,2.0034423,2.0126464
1502,3.7870135,3.123678,1.734272,1.181837,1.1125187,3.2419515,3.4460516,2.4924712,2.003095,2.0123856
1503,3.7887654,3.1250145,1.7347922,1.1822488,1.1128696,3.2416067,3.4456813,2.492105,2.0027473,2.012125
1504,3.7905169,3.1263506,1.7353125,1.1826607,1.1132205,3.241261,3.445311,2.4917388,2.0023997,2.011865
1505,3.7922726,3.127695,1.7358391,1.1830735,1.1135659,3.2409177,3.444941,2.4913697,2.0020545,2.011607
1506,3.7940292,3.1290421,1.7363682,1.1834866,1.1139091,3.2405744,3.4445722,2.4910007,2.0017095,2.011351
1507,3.795785,3.1303892,1.736897,1.1838996,1.1142517,3.2402315,3.4442039,2.4906316,2.0013647,2.0110946
1508,3.797542,3.1317368,1.737426,1.1843128,1.1145948,3.2398887,3.443834,2.4902625,2.00102,2.0108385
1509,3.7992992,3.1330838,1.7379549,1.184726,1.114938,3.2395449,3.4434655,2.4898932,2.0006747,2.0105824
1510,3.8010592,3.1344337,1.7384884,1.1851416,1.1152797,3.2392025,3.4430974,2.4895258,2.000329,2.010327
1511,3.8028195,3.1357837,1.739022,1.1855574,1.1156212,3.2388592,3.4427285,2.4891584,1.9999833,2.010072
1512,3.8045802,3.1371336,1.7395561,1.1859734,1.1159626,3.2385168,3.44236,2.488791,1.9996378,2.0098166
1513,3.8063412,3.1384835,1.7400897,1.1863894,1.116304,3.2381744,3.4419916,2.4884236,1.9992919,2.0095613
1514,3.8081012,3.139834,1.7406237,1.1868052,1.1166458,3.2378316,3.4416234,2.4880564,1.9989462,2.0093062
1515,3.8098621,3.1411846,1.7411573,1.1872213,1.1169871,3.2374883,3.4412544,2.487689,1.9986007,2.0090513
1516,3.8116226,3.1425352,1.7416914,1.1876371,1.1173289,3.2371464,3.4408863,2.4873223,1.9982548,2.008796
1517,3.8133826,3.1438847,1.7422249,1.1880533,1.1176704,3.236804,3.440518,2.4869547,1.9979086,2.0085409
1518,3.8151443,3.1452346,1.7427592,1.1884694,1.1180115,3.2364612,3.440149,2.4865875,1.9975624,2.0082858
1519,3.8169074,3.1465855,1.743295,1.1888864,1.118352,3.2361178,3.439781,2.48622,1.9972138,2.0080302
1520,3.8186707,3.1479354,1.7438302,1.1893036,1.1186924,3.2357745,3.4394124,2.4858527,1.9968655,2.007774
1521,3.8204336,3.149286,1.7443659,1.1897207,1.1190327,3.2354317,3.4390433,2.485485,1.9965167,2.0075192
1522,3.8221974,3.1506362,1.7449012,1.1901379,1.1193732,3.2350888,3.4386752,2.4851184,1.9961686,2.0072644
1523,3.8239603,3.151987,1.7454367,1.190555,1.1197137,3.234746,3.4383068,2.4847507,1.9958193,2.0070086
1524,3.8257236,3.1533363,1.7459722,1.1909721,1.1200541,3.2344022,3.4379375,2.484384,1.9954715,2.0067532
1525,3.8274865,3.154687,1.7465076,1.1913893,1.1203945,3.2340598,3.4375694,2.4840164,1.9951229,2.0064983
1526,3.829249,3.1560383,1.7470434,1.1918063,1.1207348,3.233716,3.437202,2.4836488,1.9947746,2.0062425
1527,3.8310127,3.1573882,1.7475789,1.1922233,1.1210755,3.2333732,3.4368327,2.4832819,1.994426,2.0059874
1528,3.8327744,3.1587377,1.7481141,1.1926401,1.1214159,3.2330303,3.436464,2.4829144,1.9940779,2.0057325
1529,3.8345351,3.160085,1.7486486,1.1930563,1.1217562,3.2326875,3.4360945,2.4825475,1.993731,2.0054774
1530,3.8362951,3.1614316,1.7491841,1.1934726,1.1220965,3.232345,3.4357257,2.4821806,1.9933844,2.0052228
1531,3.838056,3.1627786,1.7497182,1.1938889,1.1224368,3.2320027,3.435357,2.4818134,1.9930375,2.004968
1532,3.839815,3.164126,1.7502532,1.1943052,1.1227771,3.2316604,3.4349883,2.481446,1.992691,2.004713
1533,3.8415756,3.165474,1.7507885,1.1947212,1.1231174,3.2313175,3.4346197,2.4810789,1.9923437,2.0044582
1534,3.8433352,3.1668208,1.751323,1.1951376,1.1234579,3.2309756,3.4342513,2.4807124,1.9919968,2.004203
1535,3.845096,3.1681674,1.7518578,1.1955538,1.1237983,3.2306328,3.4338825,2.4803452,1.9916503,2.0039487
1536,3.846842,3.1695051,1.752392,1.195971,1.1241347,3.23029,3.4335165,2.479981,1.9913023,2.0036943
1537,3.8485594,3.1708274,1.7529247,1.1963906,1.124467,3.22995,3.4331548,2.479621,1.9909527,2.0034423
1538,3.8502767,3.1721516,1.7534595,1.1968107,1.1248004,3.229609,3.4327943,2.4792607,1.9906027,2.00319
1539,3.851994,3.1734743,1.7539935,1.1972308,1.1251336,3.229269,3.432433,2.4789002,1.9902534,2.002938
1540,3.8537118,3.1747983,1.754528,1.1976509,1.125467,3.2289286,3.4320729,2.47854,1.9899042,2.0026865
1541,3.8554277,3.1761217,1.7550619,1.1980709,1.1258003,3.228588,3.4317122,2.4781795,1.9895546,2.0024343
1542,3.8571455,3.1774447,1.7555966,1.1984912,1.1261336,3.2282472,3.4313514,2.4778194,1.9892051,2.0021827
1543,3.8588629,3.1787674,1.7561305,1.1989112,1.1264668,3.2279067,3.4309905,2.4774594,1.9888558,2.0019307
1544,3.86058,3.1800919,1.7566652,1.1993312,1.1268001,3.2275667,3.43063,2.4770992,1.9885066,2.0016787
1545,3.862298,3.181415,1.7571993,1.1997511,1.1271334,3.2272263,3.430269,2.4767385,1.9881568,2.0014267
1546,3.8640144,3.1827376,1.7577331,1.2001708,1.1274673,3.2268858,3.429908,2.4763784,1.987807,2.0011742
1547,3.8657296,3.1840594,1.7582662,1.2005894,1.1278018,3.226544,3.4295454,2.4760175,1.9874563,2.0009212
1548,3.8674483,3.18538,1.7588005,1.2010067,1.1281363,3.2262068,3.4291842,2.4756615,1.987107,2.0006711
1549,3.8691678,3.1866999,1.7593353,1.2014238,1.1284709,3.2258701,3.4288254,2.4753065,1.9867568,2.0004232
1550,3.8708873,3.1880193,1.7598698,1.2018406,1.1288055,3.225535,3.4284663,2.4749517,1.9864075,2.0001745
1551,3.872606,3.1893396,1.7604043,1.2022576,1.1291403,3.2251983,3.4281073,2.474597,1.9860582,1.9999264
1552,3.8743253,3.1906595,1.7609391,1.2026746,1.1294748,3.2248626,3.427748,2.474242,1.9857087,1.9996783
1553,3.8760438,3.1919794,1.7614737,1.2030916,1.1298095,3.224527,3.427389,2.473888,1.9853594,1.9994301
1554,3.8777733,3.1933062,1.7620115,1.2035074,1.1301502,3.2241879,3.4270258,2.4735286,1.9850073,1.9991807
1555,3.8795192,3.1946445,1.7625537,1.2039211,1.130501,3.2238436,3.4266562,2.4731643,1.9846511,1.9989289
1556,3.8812652,3.1959815,1.7630966,1.2043347,1.1308516,3.2234993,3.4262862,2.4727998,1.9842954,1.9986781
1557,3.8830109,3.1973202,1.763639,1.2047484,1.1312027,3.223155,3.425916,2.4724345,1.9839387,1.9984263
1558,3.8847566,3.1986578,1.7641819,1.2051622,1.1315532,3.2228107,3.4255464,2.4720702,1.9835823,1.9981749
1559,3.8865032,3.1999955,1.7647245,1.2055758,1.1319039,3.222467,3.4251766,2.4717052,1.9832263,1.9979237
1560,3.8882482,3.201333,1.7652669,1.2059891,1.1322547,3.2221227,3.424807,2.471341,1.9828701,1.9976724
1561,3.8899946,3.202671,1.7658095,1.206403,1.1326054,3.2217784,3.4244373,2.4709764,1.9825139,1.997421
1562,3.8917398,3.2040093,1.7663522,1.2068169,1.1329563,3.221434,3.4240675,2.4706116,1.9821582,1.9971696
1563,3.893486,3.205347,1.766895,1.2072306,1.133307,3.2210903,3.4236977,2.470247,1.981802,1.9969183
1564,3.8952289,3.2066848,1.7674379,1.207643,1.1336579,3.2207446,3.4233267,2.469881,1.9814439,1.9966654
1565,3.8969712,3.208022,1.767981,1.2080551,1.1340092,3.2203984,3.4229567,2.469515,1.981086,1.9964123
1566,3.898714,3.2093601,1.7685239,1.2084675,1.1343606,3.2200522,3.422585,2.469149,1.9807277,1.9961591
1567,3.900457,3.2106977,1.769067,1.2088797,1.1347119,3.2197065,3.4222143,2.468783,1.9803703,1.9959058
1568,3.9021997,3.2120352,1.7696099,1.2092917,1.1350633,3.2193604,3.4218433,2.468416,1.9800119,1.9956523
1569,3.9039426,3.2133727,1.7701528,1.209704,1.1354145,3.2190146,3.4214723,2.4680505,1.9796541,1.9953994
1570,3.905686,3.21471,1.7706962,1.2101164,1.1357659,3.2186675,3.421102,2.4676843,1.9792964,1.9951464
1571,3.9074278,3.2160473,1.7712395,1.2105287,1.1361171,3.2183213,3.4207308,2.4673176,1.9789386,1.9948927
1572,3.9091702,3.2173858,1.7717819,1.2109408,1.1364684,3.2179756,3.42036,2.4669518,1.9785802,1.99464
1573,3.9109135,3.2187233,1.7723253,1.2113533,1.1368196,3.2176294,3.4199884,2.4665852,1.9782224,1.9943866
1574,3.912656,3.22006,1.7728684,1.2117653,1.1371708,3.2172837,3.4196177,2.4662194,1.9778643,1.994133
1575,3.9143991,3.2213984,1.7734113,1.2121778,1.1375223,3.216937,3.4192472,2.4658532,1.9775062,1.9938797
1576,3.9161417,3.2227366,1.7739544,1.21259,1.1378735,3.2165914,3.418876,2.465487,1.9771485,1.993627
1577,3.917884,3.224074,1.774497,1.2130022,1.1382247,3.2162447,3.4185054,2.4651203,1.9767902,1.993374
1578,3.9196274,3.2254114,1.7750401,1.2134144,1.138576,3.215899,3.4181335,2.4647546,1.9764326,1.9931203
1579,3.9213698,3.2267494,1.7755835,1.2138269,1.1389275,3.2155528,3.4177632,2.464388,1.9760745,1.9928674
1580,3.923112,3.228087,1.7761264,1.2142389,1.1392785,3.2152076,3.4173923,2.4640222,1.9757161,1.9926139
1581,3.9248555,3.229424,1.7766695,1.2146513,1.1396297,3.2148604,3.4170213,2.4636564,1.9753587,1.992361
1582,3.926598,3.230762,1.7772126,1.2150635,1.139981,3.2145143,3.4166508,2.4632895,1.9750006,1.9921077
1583,3.92834,3.232099,1.7777557,1.2154753,1.1403323,3.214168,3.4162793,2.4629233,1.974642,1.9918545
1584,3.9300842,3.2334375,1.7782979,1.2158854,1.1406841,3.213821,3.4159067,2.4625568,1.9742837,1.9915994
1585,3.9318275,3.234776,1.7788398,1.2162951,1.1410359,3.2134733,3.4155335,2.4621902,1.9739249,1.991345
1586,3.9335709,3.2361152,1.7793825,1.2167051,1.1413877,3.2131262,3.415161,2.461823,1.9735656,1.9910902
1587,3.9353147,3.2374535,1.7799249,1.2171149,1.1417395,3.2127786,3.414787,2.461456,1.9732068,1.9908353
1588,3.937057,3.238792,1.7804673,1.217525,1.1420914,3.212431,3.4144146,2.4610891,1.9728482,1.9905807
1589,3.9388003,3.24013,1.7810097,1.2179348,1.1424432,3.2120833,3.4140406,2.4607224,1.9724891,1.9903257
1590,3.9405434,3.241469,1.7815516,1.2183447,1.1427951,3.2117362,3.4136684,2.4603558,1.9721305,1.9900713
1591,3.9422908,3.2428138,1.7820923,1.2187562,1.1431558,3.2113905,3.4132988,2.4599922,1.9717724,1.9898211
1592,3.9440372,3.2441578,1.7826312,1.2191682,1.1435199,3.2110467,3.4129314,2.4596317,1.9714155,1.9895736
1593,3.9457827,3.245503,1.7831695,1.2195799,1.1438843,3.210703,3.4125645,2.4592705,1.9710586,1.9893259
1594,3.9475286,3.246848,1.7837081,1.2199914,1.1442484,3.2103586,3.412197,2.4589105,1.9707024,1.9890783
1595,3.9492736,3.2481925,1.7842467,1.220403,1.1446127,3.2100153,3.4118295,2.4585497,1.9703457,1.9888307
1596,3.9510198,3.2495368,1.7847853,1.2208147,1.1449769,3.209671,3.411463,2.458189,1.9699883,1.9885827
1597,3.952766,3.2508814,1.7853239,1.2212262,1.145341,3.2093267,3.411094,2.4578285,1.9696314,1.9883353
1598,3.9545105,3.2522264,1.7858622,1.221638,1.1457052,3.2089834,3.4107275,2.457468,1.9692752,1.988088
1599,3.956261,3.253574,1.7864003,1.2220511,1.1460698,3.2086382,3.4103591,2.4571052,1.9689178,1.987842
1600,3.958012,3.2549236,1.786938,1.2224646,1.1464343,3.208294,3.4099905,2.4567406,1.9685595,1.9875969
1601,3.9597635,3.2562728,1.7874751,1.2228787,1.1467987,3.2079492,3.409621,2.4563766,1.9682012,1.9873523
1602,3.9615157,3.2576215,1.7880127,1.2232925,1.1471632,3.207604,3.4092517,2.456012,1.9678435,1.9871074
1603,3.963267,3.2589707,1.7885501,1.2237065,1.1475276,3.2072597,3.4088826,2.4556475,1.9674852,1.9868627
1604,3.9650187,3.2603202,1.789088,1.22412,1.1478919,3.206915,3.4085138,2.4552832,1.9671273,1.986618
1605,3.9667654,3.2616656,1.789623,1.2245352,1.1482435,3.2065716,3.4081478,2.4549186,1.9667735,1.9863749
1606,3.9685066,3.2630086,1.790158,1.2249511,1.1485864,3.2062297,3.4077833,2.4545543,1.9664221,1.9861318
1607,3.9702492,3.2643518,1.7906921,1.2253671,1.1489295,3.2058868,3.4074187,2.4541893,1.9660707,1.9858891
1608,3.971991,3.2656944,1.7912269,1.2257829,1.1492723,3.205545,3.407054,2.4538248,1.9657199,1.9856461
1609,3.973733,3.2670372,1.7917616,1.2261988,1.1496153,3.2052035,3.4066896,2.4534602,1.9653683,1.9854032
1610,3.9754753,3.2683794,1.7922962,1.2266145,1.1499583,3.2048612,3.4063253,2.4530954,1.9650168,1.9851601
1611,3.9772172,3.2697225,1.7928305,1.2270305,1.150301,3.2045193,3.4059613,2.4527307,1.9646657,1.9849175
1612,3.97896,3.2710652,1.7933648,1.2274464,1.150644,3.2041774,3.4055963,2.4523664,1.9643145,1.9846748
1613,3.9807014,3.272408,1.7938995,1.2278624,1.1509869,3.2038355,3.4052322,2.4520016,1.963963,1.984432
1614,3.9824438,3.2737508,1.7944343,1.2282782,1.1513296,3.203494,3.4048674,2.4516373,1.9636121,1.9841892
1615,3.9841864,3.275094,1.7949688,1.228694,1.1516726,3.2031507,3.4045029,2.4512725,1.9632607,1.9839464
1616,3.9859283,3.2764368,1.7955031,1.2291098,1.1520157,3.2028098,3.4041383,2.4509077,1.962909,1.9837036
1617,3.9876697,3.277779,1.7960377,1.2295258,1.1523585,3.202467,3.403774,2.4505432,1.962558,1.9834605
1618,3.9894125,3.279122,1.7965727,1.2299418,1.1527015,3.202125,3.4034092,2.4501786,1.9622071,1.9832174
1619,3.9911542,3.2804642,1.797107,1.2303575,1.1530443,3.2017832,3.4030452,2.449814,1.9618554,1.9829746
1620,3.9928966,3.2818074,1.7976415,1.2307734,1.1533871,3.2014413,3.402681,2.4494495,1.961504,1.9827315
1621,3.9946384,3.2831504,1.798176,1.2311893,1.15373,3.201099,3.402316,2.4490852,1.9611528,1.982489
1622,3.996381,3.284493,1.7987108,1.2316053,1.1540732,3.200757,3.4019518,2.4487202,1.9608016,1.9822465
1623,3.9981234,3.2858362,1.7992454,1.2320209,1.1544161,3.2004151,3.4015872,2.4483557,1.9604504,1.9820032
1624,3.9998658,3.287179,1.7997799,1.2324369,1.1547588,3.2000732,3.4012222,2.447991,1.960099,1.9817604
1625,4.001607,3.2885218,1.8003144,1.2328529,1.1551018,3.1997309,3.4008584,2.4476264,1.9597478,1.9815174
1626,4.00335,3.2898636,1.8008492,1.2332686,1.1554449,3.1993885,3.4004939,2.4472618,1.9593966,1.981275
1627,4.005092,3.2912073,1.8013835,1.2336845,1.1557876,3.199047,3.4001296,2.4468973,1.9590454,1.9810321
1628,4.006834,3.2925496,1.801918,1.2341003,1.1561306,3.1987052,3.3997648,2.4465327,1.958694,1.9807892
1629,4.0085764,3.2938929,1.8024526,1.2345164,1.1564734,3.1983638,3.3994007,2.446168,1.9583423,1.9805465
1630,4.0103183,3.295236,1.8029876,1.2349323,1.1568164,3.198021,3.3990364,2.4458036,1.9579914,1.9803035
1631,4.0120606,3.2965777,1.8035219,1.2353481,1.1571593,3.197679,3.398672,2.4454386,1.9576399,1.9800607
1632,4.013802,3.2979207,1.8040564,1.235764,1.1575023,3.1973367,3.398307,2.4450738,1.9572885,1.9798177
1633,4.0155478,3.299265,1.8045919,1.236182,1.1578449,3.1969953,3.397942,2.4447095,1.9569354,1.9795736
1634,4.017297,3.300612,1.805129,1.2366028,1.1581875,3.1966538,3.3975768,2.4443438,1.9565797,1.9793277
1635,4.0190454,3.3019578,1.805666,1.2370229,1.1585299,3.1963124,3.3972116,2.4439793,1.9562242,1.9790817
1636,4.0207944,3.3033037,1.8062027,1.2374434,1.1588726,3.1959715,3.3968463,2.4436142,1.9558682,1.9788359
1637,4.022543,3.3046496,1.8067398,1.2378638,1.1592149,3.19563,3.3964803,2.4432497,1.9555128,1.9785904
1638,4.024292,3.3059955,1.8072765,1.2382841,1.1595575,3.1952887,3.3961155,2.4428844,1.955157,1.9783443
1639,4.026041,3.307341,1.8078136,1.2387047,1.1599,3.1949477,3.395749,2.44252,1.9548018,1.9780986
1640,4.0277905,3.3086882,1.8083508,1.239125,1.1602424,3.1946068,3.3953834,2.4421544,1.9544456,1.9778531
1641,4.029538,3.3100338,1.8088877,1.2395453,1.160585,3.1942654,3.395019,2.4417892,1.9540901,1.977607
1642,4.0312877,3.31138,1.8094246,1.2399657,1.1609274,3.193924,3.394653,2.4414246,1.9537346,1.9773618
1643,4.033036,3.312727,1.8099618,1.2403862,1.16127,3.1935825,3.3942878,2.4410594,1.9533784,1.9771155
1644,4.034785,3.3140724,1.8104987,1.2408067,1.1616125,3.1932411,3.3939223,2.4406946,1.9530232,1.9768701
1645,4.036534,3.3154178,1.8110354,1.2412271,1.1619549,3.1929007,3.3935568,2.44033,1.952667,1.9766246
1646,4.0382833,3.316765,1.8115723,1.2416476,1.1622975,3.1925588,3.393191,2.4399645,1.9523118,1.9763783
1647,4.0400314,3.3181112,1.8121092,1.2420679,1.1626399,3.1922178,3.3928254,2.4395995,1.951956,1.9761325
1648,4.0417876,3.3194566,1.812643,1.2424903,1.162984,3.1918721,3.3924549,2.4392343,1.9515967,1.9758842
1649,4.0435457,3.320803,1.8131752,1.2429132,1.1633288,3.191527,3.392083,2.4388695,1.9512367,1.9756352
1650,4.0453033,3.3221498,1.8137083,1.2433363,1.1636734,3.1911812,3.3917115,2.4385042,1.9508767,1.9753864
1651,4.047063,3.3234982,1.8142402,1.2437601,1.1640228,3.190837,3.3913407,2.4381433,1.9505186,1.9751384
1652,4.048823,3.32485,1.8147724,1.2441852,1.1643763,3.1904926,3.3909707,2.4377847,1.9501622,1.9748918
1653,4.050584,3.3262002,1.8153045,1.2446103,1.1647298,3.1901488,3.3906012,2.437427,1.9498057,1.9746451
1654,4.0523443,3.3275514,1.8158367,1.2450354,1.1650833,3.1898046,3.390231,2.437069,1.9494491,1.9743987
1655,4.054105,3.328903,1.8163686,1.24546,1.1654369,3.1894603,3.389861,2.436711,1.9490926,1.974152
1656,4.0558653,3.3302538,1.8169007,1.2458855,1.1657903,3.1891165,3.3894918,2.4363527,1.9487362,1.9739054
1657,4.057626,3.3316052,1.8174326,1.2463105,1.1661439,3.1887722,3.389122,2.4359949,1.9483795,1.9736592
1658,4.0593863,3.3329558,1.8179648,1.2467356,1.1664972,3.1884284,3.3887522,2.435637,1.9480228,1.9734126
1659,4.061147,3.3343065,1.8184972,1.2471604,1.1668508,3.1880846,3.3883822,2.4352787,1.9476664,1.9731661
1660,4.0629086,3.335661,1.8190293,1.2475854,1.1672045,3.1877422,3.388014,2.434922,1.9473083,1.9729117
1661,4.0646706,3.3370152,1.819562,1.2480104,1.1675583,3.1873994,3.3876448,2.434565,1.9469495,1.9726571
1662,4.0664325,3.338369,1.8200943,1.2484353,1.1679125,3.1870575,3.387276,2.4342084,1.9465909,1.9724025
1663,4.068194,3.3397236,1.8206265,1.2488604,1.168266,3.1867156,3.3869066,2.4338512,1.9462321,1.9721483
1664,4.0699563,3.3410778,1.8211589,1.2492852,1.16862,3.1863728,3.3865383,2.433495,1.945874,1.9718937
1665,4.0717177,3.3424313,1.8216913,1.2497101,1.1689738,3.1860304,3.3861687,2.4331384,1.9455154,1.9716393
1666,4.07348,3.3437862,1.8222234,1.2501352,1.1693276,3.185688,3.3858001,2.4327812,1.9451566,1.9713844
1667,4.075242,3.3451407,1.822756,1.25056,1.1696814,3.1853461,3.385431,2.4324245,1.9447982,1.9711298
1668,4.0770025,3.3464942,1.8232884,1.2509849,1.1700352,3.1850038,3.3850617,2.4320674,1.9444396,1.9708755
1669,4.0787654,3.3478484,1.8238208,1.2514098,1.1703893,3.1846614,3.3846934,2.4317107,1.9440808,1.9706211
1670,4.0805254,3.349203,1.824353,1.2518349,1.1707429,3.184319,3.3843243,2.4313538,1.9437222,1.9703666
1671,4.0822883,3.350557,1.8248861,1.2522597,1.1710968,3.1839771,3.3839557,2.4309976,1.9433637,1.970112
1672,4.0840497,3.351911,1.825418,1.2526848,1.1714506,3.1836348,3.383586,2.4306407,1.9430051,1.9698576
1673,4.0858116,3.35326,1.8259525,1.2531066,1.1718068,3.1832952,3.3832202,2.4302845,1.9426503,1.9696068
1674,4.0875735,3.3546033,1.826489,1.2535257,1.1721658,3.1829576,3.3828564,2.4299293,1.9423003,1.9693592
1675,4.089335,3.355947,1.8270257,1.2539451,1.1725245,3.182621,3.3824933,2.429574,1.9419487,1.9691124
1676,4.0910974,3.3572898,1.8275619,1.2543643,1.1728833,3.1822839,3.3821304,2.4292188,1.9415984,1.968865
1677,4.092859,3.3586326,1.8280983,1.2547832,1.1732419,3.1819468,3.381767,2.4288628,1.9412472,1.968618
1678,4.0946198,3.3599758,1.8286333,1.2551981,1.1735963,3.1816115,3.3814042,2.4285107,1.9408975,1.9683713
1679,4.0963755,3.3613157,1.8291643,1.2556047,1.173941,3.181281,3.3810449,2.4281628,1.9405496,1.9681269
1680,4.098125,3.362653,1.8296981,1.2560133,1.174284,3.1809525,3.380685,2.4278138,1.9402058,1.9678859
1681,4.099871,3.36399,1.8302326,1.2564225,1.1746259,3.180624,3.380326,2.427464,1.9398625,1.9676462
1682,4.101618,3.3653264,1.8307672,1.2568314,1.1749673,3.180296,3.3799675,2.4271145,1.9395199,1.9674062
1683,4.1033635,3.3666635,1.8313015,1.2572404,1.1753093,3.1799679,3.3796084,2.4267654,1.9391768,1.9671665
1684,4.1051097,3.3679993,1.8318362,1.2576494,1.175651,3.1796403,3.3792489,2.4264154,1.9388342,1.9669268
1685,4.106856,3.3693366,1.8323708,1.2580588,1.1759927,3.1793118,3.3788903,2.4260669,1.9384916,1.9666871
1686,4.108602,3.3706732,1.8329053,1.258468,1.1763345,3.1789832,3.378531,2.4257169,1.9381483,1.9664475
1687,4.1103477,3.3720098,1.8334398,1.258877,1.1766762,3.1786547,3.3781724,2.4253674,1.9378057,1.9662076
1688,4.112094,3.3733466,1.8339744,1.259286,1.1770179,3.1783266,3.3778126,2.4250176,1.9374626,1.9659679
1689,4.113839,3.374682,1.8345087,1.259695,1.1773596,3.1779985,3.377454,2.4246678,1.9371195,1.9657282
1690,4.115586,3.3760195,1.8350437,1.2601044,1.1777015,3.177671,3.3770947,2.4243188,1.9367769,1.9654888
1691,4.1173315,3.377356,1.835578,1.2605133,1.178043,3.1773424,3.3767354,2.423969,1.936434,1.9652487
1692,4.1190777,3.3786926,1.8361127,1.2609226,1.178385,3.1770139,3.376377,2.4236197,1.9360912,1.9650091
1693,4.1208243,3.3800292,1.8366473,1.2613316,1.1787264,3.1766863,3.3760176,2.4232702,1.9357481,1.9647697
1694,4.122571,3.3813658,1.8371818,1.2617404,1.1790683,3.1763577,3.375659,2.4229207,1.935405,1.9645298
1695,4.124316,3.3827026,1.8377161,1.2621498,1.1794101,3.1760302,3.3753002,2.4225712,1.9350624,1.96429
1696,4.126062,3.3840392,1.8382511,1.262559,1.1797518,3.1757016,3.374941,2.422222,1.9347196,1.96405
1697,4.1278086,3.385376,1.8387856,1.262968,1.1800936,3.175374,3.3745816,2.421872,1.9343765,1.9638103
1698,4.1295547,3.386713,1.83932,1.2633772,1.1804355,3.1750455,3.374223,2.4215226,1.9340339,1.9635708
1699,4.131301,3.3880486,1.8398547,1.2637861,1.1807772,3.1747174,3.3738635,2.421173,1.9336908,1.9633313
1700,4.133046,3.3893857,1.8403897,1.2641954,1.181119,3.1743894,3.3735049,2.4208238,1.9333482,1.9630915
1701,4.1347933,3.3907228,1.8409238,1.2646044,1.1814606,3.1740603,3.3731458,2.420474,1.9330053,1.9628519
1702,4.136539,3.3920588,1.8414586,1.2650137,1.1818025,3.1737328,3.3727872,2.4201248,1.9326622,1.9626123
1703,4.138285,3.3933954,1.8419933,1.2654228,1.1821442,3.1734047,3.3724277,2.419775,1.9323192,1.9623722
1704,4.1400313,3.3947322,1.8425276,1.265832,1.1824858,3.1730766,3.3720686,2.4194255,1.9319766,1.9621323
1705,4.141777,3.396068,1.8430626,1.2662408,1.1828277,3.172748,3.3717096,2.419076,1.9316337,1.9618932
1706,4.143524,3.3974051,1.8435965,1.26665,1.1831694,3.17242,3.371351,2.4187264,1.9312904,1.9616531
1707,4.1452694,3.3987417,1.8441315,1.2670591,1.1835111,3.172092,3.3709915,2.418377,1.930948,1.9614136
1708,4.147015,3.4000778,1.844666,1.2674681,1.1838528,3.1717634,3.3706326,2.4180274,1.9306049,1.9611741
1709,4.1487617,3.4014149,1.8452008,1.2678771,1.1841947,3.1714358,3.370273,2.417678,1.9302621,1.960934
1710,4.1505084,3.4027514,1.8457351,1.2682865,1.1845363,3.1711073,3.369914,2.4173284,1.929919,1.9606944
1711,4.152254,3.404088,1.8462698,1.2686954,1.184878,3.1707792,3.3695552,2.416979,1.9295766,1.9604548
1712,4.154,3.4054248,1.8468041,1.2691047,1.1852199,3.1704512,3.3691967,2.4166293,1.9292336,1.9602147
1713,4.155745,3.4067616,1.8473387,1.2695138,1.1855613,3.1701221,3.368837,2.4162803,1.9288902,1.9599754
1714,4.157492,3.4080973,1.8478737,1.2699227,1.1859033,3.1697946,3.3684783,2.4159303,1.9285479,1.959736
1715,4.159238,3.4094348,1.848408,1.2703319,1.1862451,3.1694665,3.3681188,2.4155807,1.928205,1.9594959
1716,4.1609836,3.4107707,1.8489423,1.2707409,1.1865867,3.169138,3.3677602,2.4152315,1.9278622,1.9592563
1717,4.1627307,3.4121077,1.849477,1.2711501,1.1869286,3.1688104,3.3674011,2.414882,1.9275191,1.9590167
1718,4.164476,3.4134445,1.8500116,1.2715592,1.1872703,3.1684823,3.367042,2.4145327,1.9271758,1.958777
1719,4.1662226,3.414781,1.8505461,1.2719684,1.187612,3.1681542,3.3666832,2.414183,1.9268334,1.9585366
1720,4.1679683,3.416118,1.8510807,1.2723775,1.187954,3.1678252,3.3663244,2.4138336,1.9264905,1.9582975
1721,4.1697145,3.4174545,1.8516154,1.2727866,1.1882955,3.167498,3.3659651,2.4134839,1.9261477,1.9580576
1722,4.1714664,3.418797,1.8521531,1.2731993,1.1886442,3.167171,3.3656068,2.4131355,1.9258037,1.9578189
1723,4.17322,3.4201405,1.8526914,1.273613,1.1889948,3.1668444,3.3652492,2.4127872,1.9254599,1.9575804
